date,water_level,tagsn
2018021802,2.236,4285
2018021802,2.1409,4287
2018021802,2.0054,4288
2018021803,2.1941,4285
2018021803,2.1225,4287
2018021803,2.0029,4288
2018021804,2.1286,4287
2018021804,1.9604,4288
2018021804,2.1805,4285
2018021805,2.1014,4285
2018021805,2.0631,4287
2018021805,1.8549,4288
2018021806,2.3083,4285
2018021806,2.2627,4287
2018021806,2.0656,4288
2018021807,2.3844,4288
2018021807,2.5341,4287
2018021807,2.5889,4285
2018021808,2.532,4288
2018021808,2.6198,4287
2018021808,2.7027,4285
2018021809,3.0181,4285
2018021809,2.7241,4288
2018021809,2.9538,4287
2018021810,3.0358,4288
2018021810,3.1246,4287
2018021810,3.1904,4285
2018021811,2.9516,4285
2018021811,2.8892,4287
2018021811,2.6851,4288
2018021812,2.7835,4285
2018021812,2.7275,4287
2018021812,2.4968,4288
2018021813,2.3849,4288
2018021813,2.6664,4287
2018021813,2.7168,4285
2018021814,2.3461,4288
2018021814,2.5952,4285
2018021814,2.5439,4287
2018021815,2.5949,4285
2018021815,2.5433,4287
2018021815,2.3695,4288
2018021816,2.5489,4285
2018021816,2.5028,4287
2018021816,2.3046,4288
2018021817,2.4539,4287
2018021817,2.2219,4288
2018021817,2.4981,4285
2018021818,2.5327,4285
2018021818,2.4845,4287
2018021818,2.2678,4288
2018021819,2.1123,4288
2018021819,2.3685,4287
2018021819,2.4095,4285
2018021820,1.8088,4288
2018021820,2.1341,4287
2018021820,2.1731,4285
2018021821,2.0157,4285
2018021821,1.9808,4287
2018021821,1.7661,4288
2018021822,2.0249,4285
2018021822,1.9892,4287
2018021822,1.7691,4288
2018021823,1.9287,4285
2018021823,1.8965,4287
2018021823,1.7127,4288
2018021824,1.8568,4287
2018021824,1.8926,4285
2018021824,1.653,4288
2018021901,1.5133,4288
2018021901,1.8134,4287
2018021901,1.8218,4285
2018021902,2.0231,4285
2018021902,1.9815,4287
2018021902,1.6262,4288
2018021903,2.1435,4285
2018021903,2.1227,4287
2018021903,1.8659,4288
2018021904,2.0682,4288
2018021904,2.3104,4287
2018021904,2.3274,4285
2018021905,2.3356,4288
2018021905,2.2247,4287
2018021905,2.399,4285
2018021906,2.5469,4285
2018021906,2.5187,4287
2018021906,2.3903,4288
2018021907,2.7276,4285
2018021907,2.6665,4287
2018021907,2.6239,4288
2018021908,2.7998,4285
2018021908,2.7328,4287
2018021908,2.6488,4288
2018021909,2.9011,4285
2018021909,2.8404,4287
2018021909,2.7241,4288
2018021910,2.9473,4285
2018021910,2.8888,4287
2018021910,2.7154,4288
2018021911,2.9703,4285
2018021911,2.9125,4287
2018021911,2.7504,4288
2018021912,2.9309,4285
2018021912,2.8766,4287
2018021912,2.6294,4288
2018021913,2.715,4287
2018021913,2.7685,4285
2018021913,2.4113,4288
2018021914,2.5759,4285
2018021914,2.5244,4287
2018021914,2.2664,4288
2018021915,2.6059,4287
2018021915,2.4094,4288
2018021915,2.6621,4285
2018021916,2.9637,4285
2018021916,2.9005,4287
2018021916,2.6832,4288
2018021917,3.2066,4285
2018021917,3.1395,4287
2018021917,3.002,4288
2018021918,3.0933,4285
2018021918,3.0266,4287
2018021918,3.032,4288
2018021919,2.7475,4285
2018021919,2.6868,4287
2018021919,2.7011,4288
2018021920,2.3293,4288
2018021920,2.5558,4285
2018021920,2.5022,4287
2018021921,2.4153,4285
2018021921,2.3677,4287
2018021921,2.1571,4288
2018021922,2.0185,4288
2018021922,2.299,4285
2018021922,2.249,4287
2018021923,2.267,4285
2018021923,2.2178,4287
2018021923,1.9788,4288
2018021924,2.261,4285
2018021924,2.2365,4287
2018021924,2.1106,4288
2018022001,2.1783,4285
2018022001,2.1295,4287
2018022001,2.0165,4288
2018022002,2.0295,4285
2018022002,1.9851,4287
2018022002,1.9785,4288
2018022003,1.9774,4285
2018022003,1.9352,4287
2018022003,1.9106,4288
2018022004,1.645,4287
2018022004,1.8897,4288
2018022004,1.8113,4285
2018022005,1.9785,4287
2018022005,2.0418,4285
2018022005,2.0583,4288
2018022006,2.2542,4288
2018022006,2.2325,4287
2018022006,2.2848,4285
2018022007,2.3107,4288
2018022007,2.4012,4287
2018022007,2.4587,4285
2018022008,2.3737,4287
2018022008,2.4253,4285
2018022008,2.3044,4288
2018022009,2.1282,4285
2018022009,2.0842,4287
2018022009,2.0151,4288
2018022010,2.188,4285
2018022010,2.1446,4287
2018022010,1.7309,4288
2018022011,2.2785,4285
2018022011,2.2288,4287
2018022011,1.8311,4288
2018022012,2.3872,4285
2018022012,2.3377,4287
2018022012,1.9739,4288
2018022013,2.4523,4285
2018022013,2.402,4287
2018022013,2.0629,4288
2018022014,2.4113,4285
2018022014,2.3635,4287
2018022014,2.1315,4288
2018022015,2.2112,4288
2018022015,2.4978,4285
2018022015,2.4495,4287
2018022016,2.5873,4285
2018022016,2.5362,4287
2018022016,2.2578,4288
2018022017,2.7516,4285
2018022017,2.6931,4287
2018022017,2.453,4288
2018022018,2.8577,4285
2018022018,2.7967,4287
2018022018,2.5642,4288
2018022019,2.8052,4285
2018022019,2.7474,4287
2018022019,2.5222,4288
2018022020,2.6621,4285
2018022020,2.6057,4287
2018022020,2.4681,4288
2018022021,2.3003,4288
2018022021,2.5005,4285
2018022021,2.4451,4287
2018022022,2.3661,4285
2018022022,2.314,4287
2018022022,2.0885,4288
2018022023,2.221,4287
2018022023,1.9537,4288
2018022023,2.2802,4285
2018022024,1.8812,4288
2018022024,2.1291,4287
2018022024,2.1913,4285
2018022101,2.3215,4285
2018022101,2.2412,4287
2018022101,2.0472,4288
2018022102,2.2853,4285
2018022102,2.1776,4287
2018022102,2.0318,4288
2018022103,2.3575,4285
2018022103,2.2544,4287
2018022103,2.0911,4288
2018022104,2.1527,4288
2018022104,2.2763,4287
2018022104,2.3796,4285
2018022105,2.2121,4285
2018022105,2.0291,4287
2018022105,2.0587,4288
2018022106,1.9908,4287
2018022106,1.7728,4288
2018022106,2.0606,4285
2018022107,2.1331,4285
2018022107,2.0898,4287
2018022107,1.968,4288
2018022108,2.2776,4285
2018022108,2.2611,4287
2018022108,2.0692,4288
2018022109,2.3624,4287
2018022109,2.2833,4288
2018022109,2.4075,4285
2018022110,2.5092,4288
2018022110,2.7008,4287
2018022110,2.7644,4285
2018022111,2.7743,4285
2018022111,2.7082,4287
2018022111,2.496,4288
2018022112,3.0588,4285
2018022112,2.9983,4287
2018022112,2.7859,4288
2018022113,3.2065,4288
2018022113,3.3889,4287
2018022113,3.4619,4285
2018022114,3.328,4288
2018022114,3.3952,4287
2018022114,3.466,4285
2018022115,3.3941,4285
2018022115,3.3247,4287
2018022115,3.2694,4288
2018022116,3.3372,4287
2018022116,3.2741,4288
2018022116,3.4056,4285
2018022119,3.1326,4285
2018022119,3.0674,4287
2018022119,2.92,4288
2018022120,2.9314,4285
2018022120,2.8967,4287
2018022120,2.8326,4288
2018022121,2.7812,4285
2018022121,2.7411,4287
2018022121,2.5787,4288
2018022208,2.2805,4285
2018022208,2.2658,4287
2018022208,2.0147,4288
2018022209,2.6352,4285
2018022209,2.5962,4287
2018022209,2.4655,4288
2018022210,2.6757,4285
2018022210,2.6197,4287
2018022210,2.5419,4288
2018022211,2.5134,4285
2018022211,2.4642,4287
2018022211,2.4307,4288
2018022212,2.3932,4285
2018022212,2.3556,4287
2018022212,2.3259,4288
2018022213,2.3541,4285
2018022213,2.3023,4287
2018022213,2.1841,4288
2018022214,2.4284,4285
2018022214,2.3755,4287
2018022214,2.2565,4288
2018022215,2.5061,4285
2018022215,2.456,4287
2018022215,2.3035,4288
2018022216,2.5804,4285
2018022216,2.5326,4287
2018022216,2.3997,4288
2018022217,2.7107,4285
2018022217,2.6747,4287
2018022217,2.5767,4288
2018022218,2.873,4285
2018022218,2.8123,4287
2018022218,2.6094,4288
2018022219,2.5554,4288
2018022219,2.7937,4287
2018022219,2.853,4285
2018022220,2.7974,4285
2018022220,2.7397,4287
2018022220,2.5064,4288
2018022221,2.7224,4285
2018022221,2.6729,4287
2018022221,2.2966,4288
2018022222,2.3616,4285
2018022222,2.3229,4287
2018022222,1.8815,4288
2018022223,2.0578,4285
2018022223,2.016,4287
2018022223,1.4661,4288
2018022224,2.0456,4285
2018022224,2.0168,4287
2018022224,1.5074,4288
2018022301,2.1229,4285
2018022301,2.0863,4287
2018022301,1.5792,4288
2018022302,1.9756,4285
2018022302,1.8929,4287
2018022302,1.4811,4288
2018022303,2.1633,4287
2018022303,1.8461,4288
2018022303,2.2014,4285
2018022304,1.9757,4287
2018022304,1.8193,4288
2018022304,1.9871,4285
2018022305,2.3273,4285
2018022305,2.3061,4287
2018022305,2.2117,4288
2018022306,2.7755,4285
2018022306,2.7397,4287
2018022306,2.6271,4288
2018022307,3.129,4285
2018022307,3.0608,4287
2018022307,2.8971,4288
2018022308,3.2665,4285
2018022308,3.1976,4287
2018022308,2.9279,4288
2018022309,3.3652,4285
2018022309,3.3033,4287
2018022309,3.0557,4288
2018022310,2.9205,4288
2018022310,3.0514,4287
2018022310,3.1163,4285
2018022311,2.9336,4285
2018022311,2.8737,4287
2018022311,2.7254,4288
2018022312,2.9564,4285
2018022312,2.893,4287
2018022312,2.802,4288
2018022313,2.9873,4285
2018022313,2.9238,4287
2018022313,2.8303,4288
2018022314,2.7725,4288
2018022314,2.939,4285
2018022314,2.8776,4287
2018022315,2.8897,4288
2018022315,2.937,4287
2018022315,2.9947,4285
2018022316,2.841,4288
2018022316,2.9454,4287
2018022316,3.002,4285
2018022317,2.7649,4288
2018022317,2.8745,4287
2018022317,2.9352,4285
2018022318,2.584,4288
2018022318,2.7141,4287
2018022318,2.7689,4285
2018022319,2.6118,4285
2018022319,2.5664,4287
2018022319,2.3009,4288
2018022320,2.4293,4285
2018022320,2.385,4287
2018022320,2.1005,4288
2018022321,2.2458,4285
2018022321,2.1967,4287
2018022321,1.9437,4288
2018022322,1.8346,4288
2018022322,2.1276,4285
2018022322,2.09,4287
2018022323,2.0959,4285
2018022323,2.0853,4287
2018022323,1.8422,4288
2018022324,2.0941,4285
2018022324,2.054,4287
2018022324,1.8234,4288
2018022401,2.0368,4285
2018022401,2.0374,4287
2018022401,1.756,4288
2018022402,2.0322,4285
2018022402,1.9903,4287
2018022402,1.6952,4288
2018022403,1.69,4288
2018022403,1.8965,4287
2018022403,1.9683,4285
2018022404,1.9044,4288
2018022404,2.1336,4287
2018022404,2.2173,4285
2018022405,2.4448,4285
2018022405,2.3609,4287
2018022405,2.2264,4288
2018022406,2.7,4285
2018022406,2.6326,4287
2018022406,2.4071,4288
2018022407,2.9601,4285
2018022407,2.9005,4287
2018022407,2.8242,4288
2018022408,2.9366,4288
2018022408,2.9612,4287
2018022408,3.0252,4285
2018022409,2.9744,4285
2018022409,2.9123,4287
2018022409,2.8658,4288
2018022410,2.8149,4285
2018022410,2.7628,4287
2018022410,2.6326,4288
2018022411,2.7736,4285
2018022411,2.7174,4287
2018022411,2.5812,4288
2018022412,2.5829,4287
2018022412,2.4575,4288
2018022412,2.6294,4285
2018022413,2.3969,4288
2018022413,2.5439,4285
2018022413,2.4958,4287
2018022414,2.3576,4285
2018022414,2.328,4287
2018022414,2.1782,4288
2018022415,2.1749,4288
2018022415,2.3605,4285
2018022415,2.3352,4287
2018022416,2.2502,4285
2018022416,2.1709,4287
2018022416,2.0959,4288
2018022417,2.1916,4288
2018022417,2.4509,4285
2018022417,2.4343,4287
2018022418,2.0463,4288
2018022418,2.4963,4287
2018022418,2.4891,4285
2018022419,2.4741,4285
2018022419,2.4443,4287
2018022419,1.9476,4288
2018022420,2.3916,4285
2018022420,2.3607,4287
2018022420,1.8953,4288
2018022421,1.7485,4288
2018022421,2.2237,4287
2018022421,2.2578,4285
2018022422,2.2384,4285
2018022422,2.211,4287
2018022422,1.7284,4288
2018022423,2.288,4285
2018022423,2.3101,4287
2018022423,1.7431,4288
2018022424,2.1299,4285
2018022424,2.0992,4287
2018022424,1.5994,4288
2018022501,1.8686,4285
2018022501,1.6675,4287
2018022501,1.5682,4288
2018022502,1.6479,4288
2018022502,2.0775,4287
2018022502,2.0915,4285
2018022503,2.1232,4285
2018022503,2.0379,4287
2018022503,1.7974,4288
2018022504,2.5022,4285
2018022504,2.4282,4287
2018022504,2.2427,4288
2018022505,2.6787,4287
2018022505,2.4569,4288
2018022505,2.7427,4285
2018022506,2.792,4285
2018022506,2.7349,4287
2018022506,2.5373,4288
2018022507,2.7737,4285
2018022507,2.725,4287
2018022507,2.6634,4288
2018022508,3.0543,4285
2018022508,3.0257,4287
2018022508,2.9021,4288
2018022509,3.0119,4288
2018022509,3.1705,4287
2018022509,3.2069,4285
2018022510,3.0933,4288
2018022510,3.171,4287
2018022510,3.2239,4285
2018022511,3.0751,4285
2018022511,3.0156,4287
2018022511,2.935,4288
2018022512,2.9605,4285
2018022512,2.9038,4287
2018022512,2.8051,4288
2018022513,2.6773,4285
2018022513,2.6105,4287
2018022513,2.5556,4288
2018022514,2.352,4287
2018022514,2.3986,4285
2018022514,2.2732,4288
2018022515,2.0162,4288
2018022515,2.2445,4287
2018022515,2.2932,4285
2018022516,2.0329,4288
2018022516,2.3201,4285
2018022516,2.2732,4287
2018022517,2.2685,4285
2018022517,2.2324,4287
2018022517,1.9547,4288
2018022518,2.2732,4285
2018022518,2.2472,4287
2018022518,1.9586,4288
2018022519,1.9904,4288
2018022519,2.2866,4285
2018022519,2.2438,4287
2018022520,2.1463,4285
2018022520,2.0662,4287
2018022520,1.8269,4288
2018022521,2.2066,4285
2018022521,2.1698,4287
2018022521,1.7376,4288
2018022522,1.9914,4285
2018022522,1.8131,4287
2018022522,1.6173,4288
2018022523,1.8538,4285
2018022523,1.8218,4287
2018022523,1.3613,4288
2018022524,1.7199,4285
2018022524,1.6785,4287
2018022524,1.5131,4288
2018022601,1.6945,4285
2018022601,1.6765,4287
2018022601,1.3825,4288
2018022602,1.4834,4288
2018022602,1.8321,4287
2018022602,1.8513,4285
2018022603,1.9532,4285
2018022603,1.9101,4287
2018022603,1.5406,4288
2018022604,2.002,4288
2018022604,2.2883,4287
2018022604,2.3376,4285
2018022605,2.3039,4285
2018022605,2.081,4287
2018022605,2.2439,4288
2018022606,2.3983,4288
2018022606,2.4608,4287
2018022606,2.5429,4285
2018022607,2.7316,4285
2018022607,2.6679,4287
2018022607,2.6357,4288
2018022608,2.8951,4285
2018022608,2.835,4287
2018022608,2.7557,4288
2018022609,2.7374,4288
2018022609,2.8832,4285
2018022609,2.8277,4287
2018022610,2.6489,4288
2018022610,2.7555,4287
2018022610,2.8126,4285
2018022611,2.7564,4285
2018022611,2.7015,4287
2018022611,2.6033,4288
2018022612,2.4936,4288
2018022612,2.6377,4287
2018022612,2.6933,4285
2018022613,2.4632,4287
2018022613,2.2333,4288
2018022613,2.5121,4285
2018022614,2.5146,4285
2018022614,2.4657,4287
2018022614,2.2255,4288
2018022615,2.2118,4288
2018022615,2.4689,4285
2018022615,2.4237,4287
2018022616,2.5032,4285
2018022616,2.4565,4287
2018022616,2.2475,4288
2018022617,2.2728,4288
2018022617,2.4583,4287
2018022617,2.5169,4285
2018022618,2.6032,4285
2018022618,2.5524,4287
2018022618,2.3673,4288
2018022619,2.6282,4285
2018022619,2.5774,4287
2018022619,2.3335,4288
2018022620,2.473,4285
2018022620,2.4303,4287
2018022620,2.2008,4288
2018022621,2.2144,4285
2018022621,2.1889,4287
2018022621,1.9617,4288
2018022622,1.6346,4287
2018022622,1.6485,4285
2018022622,1.6596,4288
2018022623,1.7197,4285
2018022623,1.7096,4287
2018022623,1.5135,4288
2018022624,1.9193,4285
2018022624,1.8788,4287
2018022624,1.4806,4288
2018022701,1.9304,4285
2018022701,1.8859,4287
2018022701,1.5035,4288
2018022702,2.0631,4285
2018022702,2.0283,4287
2018022702,1.7169,4288
2018022703,1.8312,4285
2018022703,1.7644,4287
2018022703,1.6276,4288
2018022704,2.0095,4285
2018022704,1.9255,4287
2018022704,1.7697,4288
2018022705,2.3043,4285
2018022705,2.2766,4287
2018022705,2.1585,4288
2018022706,2.6238,4285
2018022706,2.481,4287
2018022706,2.496,4288
2018022707,3.1798,4285
2018022707,3.1237,4287
2018022707,2.8891,4288
2018022708,3.3356,4285
2018022708,3.2812,4287
2018022708,3.1816,4288
2018022709,3.1812,4285
2018022709,3.145,4287
2018022709,2.8995,4288
2018022710,3.2165,4285
2018022710,3.1425,4287
2018022710,2.9204,4288
2018022711,2.815,4288
2018022711,2.914,4287
2018022711,2.9957,4285
2018022712,2.9796,4285
2018022712,2.8946,4287
2018022712,2.7696,4288
2018022713,2.9333,4285
2018022713,2.8479,4287
2018022713,2.74,4288
2018022714,2.9819,4285
2018022714,2.9207,4287
2018022714,2.7531,4288
2018022716,3.0134,4285
2018022716,2.9578,4287
2018022716,2.8589,4288
2018022717,3.1899,4285
2018022717,3.119,4287
2018022717,2.9553,4288
2018022718,3.0147,4288
2018022718,3.2199,4287
2018022718,3.2854,4285
2018022719,3.2247,4285
2018022719,3.1664,4287
2018022719,2.9474,4288
2018022720,3.1521,4285
2018022720,3.0935,4287
2018022720,2.8845,4288
2018022721,2.7627,4288
2018022721,2.9269,4287
2018022721,2.9523,4285
2018022722,2.5365,4288
2018022722,2.8329,4285
2018022722,2.7755,4287
2018022723,2.8641,4285
2018022723,2.8055,4287
2018022723,2.6483,4288
2018022724,2.8721,4285
2018022724,2.8145,4287
2018022724,2.6525,4288
2018022801,2.5833,4285
2018022801,2.5337,4287
2018022801,2.3068,4288
2018022802,2.2739,4285
2018022802,2.1231,4287
2018022802,2.1946,4288
2018022803,2.3469,4285
2018022803,2.2699,4287
2018022803,2.1028,4288
2018022804,2.188,4285
2018022804,2.1402,4287
2018022804,2.0111,4288
2018022805,2.2682,4285
2018022805,2.224,4287
2018022805,2.0408,4288
2018022806,2.6032,4285
2018022806,2.5543,4287
2018022806,2.4641,4288
2018022807,2.9855,4285
2018022807,2.8837,4287
2018022807,2.9041,4288
2018022808,3.2867,4285
2018022808,3.2254,4287
2018022808,3.0371,4288
2018022809,3.2501,4287
2018022809,3.3089,4285
2018022809,3.0498,4288
2018022810,2.9398,4288
2018022810,3.1715,4285
2018022810,3.1114,4287
2018022811,3.0344,4287
2018022811,3.0899,4285
2018022811,2.8597,4288
2018022812,3.1046,4285
2018022812,3.0457,4287
2018022812,2.8618,4288
2018022813,2.8976,4288
2018022813,3.1401,4285
2018022813,3.0788,4287
2018022814,3.2462,4285
2018022814,2.9975,4288
2018022814,3.1848,4287
2018022815,3.2182,4287
2018022815,3.2827,4285
2018022815,3.1293,4288
2018022816,3.0016,4288
2018022816,3.0652,4287
2018022816,3.1204,4285
2018022817,2.9179,4285
2018022817,2.8638,4287
2018022817,2.8513,4288
2018022818,2.7659,4285
2018022818,2.7102,4287
2018022818,2.6674,4288
2018022819,2.5627,4285
2018022819,2.5193,4287
2018022819,2.2874,4288
2018022820,2.4253,4285
2018022820,2.3819,4287
2018022820,2.0293,4288
2018022821,2.3681,4287
2018022821,2.1938,4288
2018022821,2.4171,4285
2018022822,2.4369,4285
2018022822,2.3867,4287
2018022822,2.2318,4288
2018022823,2.6528,4285
2018022823,2.5871,4287
2018022823,2.3534,4288
2018022824,2.6508,4285
2018022824,2.5741,4287
2018022824,2.4424,4288
2018030101,2.2526,4288
2018030101,2.3802,4287
2018030101,2.4315,4285
2018030102,2.2817,4285
2018030102,2.2353,4287
2018030102,2.0929,4288
2018030103,2.1685,4285
2018030103,2.1298,4287
2018030103,2.097,4288
2018030104,1.9028,4285
2018030104,1.8867,4287
2018030104,1.9263,4288
2018030105,2.0079,4285
2018030105,1.9981,4287
2018030105,1.9782,4288
2018030106,2.1368,4285
2018030106,2.0993,4287
2018030106,2.0655,4288
2018030107,2.2438,4285
2018030107,2.2018,4287
2018030107,2.2383,4288
2018030108,2.4791,4288
2018030108,2.5436,4287
2018030108,2.5955,4285
2018030109,2.5393,4288
2018030109,2.6484,4287
2018030109,2.7003,4285
2018030110,2.6383,4285
2018030110,2.5881,4287
2018030110,2.4564,4288
2018030111,2.4494,4288
2018030111,2.5605,4287
2018030111,2.6084,4285
2018030112,2.6839,4285
2018030112,2.6341,4287
2018030112,2.5352,4288
2018030113,2.821,4285
2018030113,2.6625,4288
2018030113,2.7665,4287
2018030114,2.8715,4285
2018030114,2.8138,4287
2018030114,2.7231,4288
2018030207,3.3769,4285
2018030207,3.3062,4287
2018030207,3.0222,4288
2018030208,3.1551,4285
2018030208,2.9264,4288
2018030208,3.0523,4287
2018030209,2.7358,4288
2018030209,3.0021,4287
2018030209,3.0654,4285
2018030210,2.5005,4288
2018030210,2.8527,4285
2018030210,2.7961,4287
2018030211,2.6523,4285
2018030211,2.6037,4287
2018030211,2.3484,4288
2018030212,2.6157,4285
2018030212,2.5662,4287
2018030212,2.3488,4288
2018030213,2.6046,4285
2018030213,2.5532,4287
2018030213,2.3488,4288
2018030214,2.6356,4285
2018030214,2.5871,4287
2018030214,2.3226,4288
2018030215,2.4273,4288
2018030215,2.7066,4285
2018030215,2.6537,4287
2018030216,2.6923,4288
2018030216,2.7641,4285
2018030216,2.7076,4287
2018030217,2.6332,4288
2018030217,2.6982,4287
2018030217,2.7527,4285
2018030218,2.7349,4285
2018030218,2.6799,4287
2018030218,2.6251,4288
2018030219,2.7647,4287
2018030219,2.8258,4285
2018030219,2.7122,4288
2018030220,2.6633,4288
2018030220,2.7242,4287
2018030220,2.7821,4285
2018030221,2.686,4285
2018030221,2.6337,4287
2018030221,2.5324,4288
2018030222,2.5796,4285
2018030222,2.533,4287
2018030222,2.4565,4288
2018030223,2.6512,4285
2018030223,2.6103,4287
2018030223,2.5178,4288
2018030224,2.324,4285
2018030224,2.2873,4287
2018030224,2.3689,4288
2018030301,2.1775,4288
2018030301,2.2276,4287
2018030301,2.2763,4285
2018030302,2.0688,4285
2018030302,2.0339,4287
2018030302,1.9638,4288
2018030303,1.9639,4285
2018030303,1.9274,4287
2018030303,1.8303,4288
2018030304,1.9018,4288
2018030304,2.082,4285
2018030304,2.0375,4287
2018030305,1.9835,4285
2018030305,1.895,4288
2018030305,1.9101,4287
2018030306,2.2166,4285
2018030306,2.1503,4287
2018030306,2.0754,4288
2018030307,2.422,4287
2018030307,2.4247,4285
2018030307,2.2412,4288
2018030308,2.7037,4285
2018030308,2.6999,4287
2018030308,2.498,4288
2018030309,2.8338,4285
2018030309,2.7854,4287
2018030309,2.559,4288
2018030310,2.9863,4285
2018030310,2.9359,4287
2018030310,2.736,4288
2018030311,2.8526,4285
2018030311,2.8064,4287
2018030311,2.5691,4288
2018030312,2.6773,4285
2018030312,2.6257,4287
2018030312,2.3222,4288
2018030313,2.5966,4285
2018030313,2.5477,4287
2018030313,2.2986,4288
2018030314,2.5058,4285
2018030314,2.4575,4287
2018030314,2.1649,4288
2018030315,2.4374,4285
2018030315,2.3887,4287
2018030315,2.1539,4288
2018030316,2.3622,4285
2018030316,2.3214,4287
2018030316,2.0912,4288
2018030317,2.4738,4285
2018030317,2.426,4287
2018030317,2.2038,4288
2018030318,2.2015,4288
2018030318,2.4946,4287
2018030318,2.5414,4285
2018030319,2.3984,4285
2018030319,2.3539,4287
2018030319,2.0094,4288
2018030320,2.3839,4285
2018030320,2.3331,4287
2018030320,2.0488,4288
2018030321,2.5384,4285
2018030321,2.4952,4287
2018030321,2.1105,4288
2018030322,2.1908,4288
2018030322,2.6063,4287
2018030322,2.6547,4285
2018030323,2.6037,4287
2018030323,2.2419,4288
2018030323,2.6375,4285
2018030324,2.155,4288
2018030324,2.4822,4287
2018030324,2.4825,4285
2018030401,2.0893,4288
2018030401,2.4634,4287
2018030401,2.4562,4285
2018030402,2.186,4287
2018030402,2.1813,4285
2018030402,1.881,4288
2018030403,2.2008,4285
2018030403,2.1924,4287
2018030403,1.9348,4288
2018030404,2.0385,4288
2018030404,2.2671,4287
2018030404,2.2807,4285
2018030405,2.2721,4285
2018030405,2.2031,4287
2018030405,2.1108,4288
2018030406,2.545,4285
2018030406,2.4756,4287
2018030406,2.3608,4288
2018030407,3.0336,4285
2018030407,2.9645,4287
2018030407,2.9431,4288
2018030408,3.1176,4285
2018030408,3.0413,4287
2018030408,3.1196,4288
2018030409,3.1395,4285
2018030409,3.0867,4287
2018030409,2.9446,4288
2018030410,3.0649,4285
2018030410,3.0083,4287
2018030410,2.9586,4288
2018030411,2.9072,4285
2018030411,2.8541,4287
2018030411,2.7962,4288
2018030412,2.8693,4285
2018030412,2.8165,4287
2018030412,2.7695,4288
2018030413,2.7371,4287
2018030413,2.6843,4288
2018030413,2.7931,4285
2018030414,2.6198,4285
2018030414,2.5712,4287
2018030414,2.4804,4288
2018030415,2.2023,4288
2018030415,2.3524,4287
2018030415,2.3936,4285
2018030416,2.0044,4285
2018030416,1.9292,4287
2018030416,1.9464,4288
2018030417,2.0941,4285
2018030417,2.0467,4287
2018030417,1.7751,4288
2018030418,1.9477,4285
2018030418,1.9125,4287
2018030418,1.5678,4288
2018030419,2.0658,4285
2018030419,2.0333,4287
2018030419,1.6045,4288
2018030420,2.0363,4285
2018030420,1.9673,4287
2018030420,1.5983,4288
2018030421,2.1012,4285
2018030421,2.0631,4287
2018030421,1.6149,4288
2018030422,2.261,4285
2018030422,2.2187,4287
2018030422,1.826,4288
2018030423,2.2934,4285
2018030423,2.2656,4287
2018030423,1.9898,4288
2018030424,2.3028,4285
2018030424,2.2638,4287
2018030424,1.9504,4288
2018030501,2.1525,4285
2018030501,1.792,4288
2018030501,2.103,4287
2018030502,1.6698,4288
2018030502,1.997,4287
2018030502,2.0282,4285
2018030503,2.1985,4285
2018030503,2.1514,4287
2018030503,1.9062,4288
2018030504,2.0675,4285
2018030504,2.0132,4287
2018030504,1.9978,4288
2018030505,2.1983,4285
2018030505,2.1563,4287
2018030505,2.0724,4288
2018030506,2.4656,4285
2018030506,2.4165,4287
2018030506,2.3989,4288
2018030507,2.7152,4285
2018030507,2.6635,4287
2018030507,2.6436,4288
2018030508,2.6977,4285
2018030508,2.6349,4287
2018030508,2.5117,4288
2018030509,2.5175,4288
2018030509,2.7893,4285
2018030509,2.7328,4287
2018030510,2.749,4285
2018030510,2.7011,4287
2018030510,2.5364,4288
2018030511,2.7845,4285
2018030511,2.7331,4287
2018030511,2.5601,4288
2018030512,2.7636,4285
2018030512,2.512,4288
2018030512,2.7104,4287
2018030513,2.799,4285
2018030513,2.7431,4287
2018030513,2.5562,4288
2018030514,2.7979,4285
2018030514,2.5021,4288
2018030514,2.7453,4287
2018030515,2.6417,4288
2018030515,2.8593,4287
2018030515,2.9078,4285
2018030516,3.0409,4285
2018030516,2.9929,4287
2018030516,2.7721,4288
2018030517,2.9659,4288
2018030517,3.1091,4285
2018030517,3.0462,4287
2018030518,2.7724,4288
2018030518,2.9199,4285
2018030518,2.8671,4287
2018030519,2.6072,4288
2018030519,2.7656,4285
2018030519,2.7073,4287
2018030520,2.6621,4285
2018030520,2.6062,4287
2018030520,2.4817,4288
2018030521,2.5319,4285
2018030521,2.4906,4287
2018030521,2.2808,4288
2018030522,2.3351,4285
2018030522,2.2881,4287
2018030522,2.019,4288
2018030523,2.222,4285
2018030523,2.197,4287
2018030523,1.8086,4288
2018030524,1.9623,4285
2018030524,1.9308,4287
2018030524,1.6347,4288
2018030601,1.9452,4285
2018030601,1.9103,4287
2018030601,1.6738,4288
2018030602,1.6732,4288
2018030602,1.8189,4287
2018030602,1.863,4285
2018030603,1.9378,4285
2018030603,1.8977,4287
2018030603,1.7181,4288
2018030604,2.0789,4285
2018030604,1.9269,4288
2018030604,1.99,4287
2018030605,1.8883,4288
2018030605,2.0653,4287
2018030605,2.1445,4285
2018030606,2.0885,4288
2018030606,2.5006,4287
2018030606,2.5401,4285
2018030607,2.3175,4288
2018030607,2.6681,4287
2018030607,2.714,4285
